TTDV,91,勞訴,9,20030718,1
TPDV,99,勞訴,89,20101029,1
TPHV,97,勞再易,14,20090227,2
SLDV,99,勞訴,40,20101029,1
KSDV,94,勞訴,53,20051213,1
TPDV,95,勞訴,102,20061130,1
KSHV,97,勞上易,2,20080331,1
KSHV,111,勞上易,69,20220427,1
KSHV,91,勞上易,9,20020522,1
KSHV,111,勞上易,171,20220831,1
TPHV,95,勞再易,30,20070424,1
TPDV,111,勞訴,372,20230725,1
TPHV,91,勞上,43,20021112,1
KSHV,104,勞上易,15,20150708,1
SCDV,108,勞訴,29,20191021,2
KMEV,90,城簡,76,20020809
TPHV,91,勞上,46,20030603,1
SLDV,100,勞訴,12,20111111,1
TNHV,96,勞上,10,20071225,1
KSDV,102,勞訴,20,20130729,1
TPDV,96,重勞訴,1,20071019,1
TNDV,105,勞簡上,2,20160608,1
SLDV,100,重勞訴,9,20120921,1
TPHV,98,勞再易,2,20090521,1
KSHV,111,勞上易,79,20220427,1
TPDV,102,勞小上,8,20140609,1
KSHV,111,勞上易,175,20220727,1
TPSV,109,台上,3282,20201231,1
TNDV,107,勞訴,68,20190522,1
KSHV,111,勞上易,162,20220810,1
TPHV,108,勞上易,128,20200428,1
KSHV,112,勞上易,21,20230830,1
KSHV,111,勞上易,85,20220531,1
TPHV,104,勞上易,35,20151229,1
TNHV,103,勞上易,12,20150331,1
TPHV,107,重勞上,21,20200211,1
FYEV,90,豐勞簡,1,20011228,1
KSHV,105,勞再易,1,20170125,1
TPHV,100,勞上易,30,20110427,1
KSHV,110,勞上易,96,20211110,1
TCDV,106,勞簡上,34,20180511,1
TPDV,89,勞訴,35,20000817
KSHV,111,勞上易,22,20220225,1
TNHV,97,勞再易,4,20090929,1
PCDV,110,勞訴,15,20210817,1
HLHV,97,勞上,1,20080304,1
TPSV,95,台上,1496,20060713
KSHV,113,勞上易,1,20240131,1
TPDV,113,勞再易,2,20240717,1
TPHV,100,勞上易,13,20110802,1
KSHV,110,勞上易,59,20211027,1
KSHV,113,勞上易,9,20240327,1
KSHV,110,勞上易,129,20211230,1
TCHV,92,勞上易,82,20040113,1
KSHV,111,勞上易,169,20220720,1
SLDV,110,勞簡,24,20220209,1
TYEV,92,桃勞簡,6,20031118,1
KSHV,109,勞上易,81,20230830,1
TPDV,99,重勞訴,46,20110509,2
PCDV,99,勞簡上,8,20100526,1
KSDV,91,勞訴,11,20020415,1
TCHV,105,勞上易,26,20170307,1
PTDV,110,勞簡上,1,20211124,1
KSHV,111,勞上易,1,20220128,1
KSHV,109,勞上易,97,20201216,1
TCDV,100,勞訴,52,20120528,3
KSHV,110,勞上易,137,20211230,1
KSHV,100,勞上,27,20120222,2
KSHV,111,勞上易,243,20221031,1
TPHV,93,勞上,59,20050222,1
KSEV,107,雄勞簡,81,20181031,1
KSHV,111,勞上易,101,20220525,1
FSEV,107,鳳勞小,5,20180731,1
KSDV,105,勞訴,84,20161117,1
KSHV,110,勞上易,86,20210930,1
KSHV,110,勞上易,92,20211222,1
TPHV,92,勞上,52,20050504,1
TPHV,96,勞再易,11,20071106,1
CYDV,99,勞小上,2,20101013,1
TPHV,99,勞再更(一),1,20110322,1
TPDV,112,勞簡上,6,20240119,2
KSDV,110,勞訴,136,20230331,1
TCHV,109,重勞上更一,2,20200722,1
TPHV,100,勞再易,10,20120828,1
CLEV,96,壢勞簡,13,20070828,1
TPSV,96,台上,609,20070329
TPDV,95,勞訴,25,20060621,1
